userid,fcnname,actionid,actiontype,time,input,output,quizq,actualoutput,result,finalguess,
"22","ThreeCycle","7","eval_input","2020-04-07 17:50:04","inst myInst {
  Node = none
  edges = none
}","false","","","","",""
"22","ThreeCycle","8","eval_input","2020-04-07 17:50:11","inst myInst {
  Node = A + B
  edges = A->A
}","false","","","","",""
"22","ThreeCycle","9","eval_input","2020-04-07 17:50:14","inst myInst {
  Node = A + B
  edges = A->A + B->B
}","false","","","","",""
"22","ThreeCycle","10","eval_input","2020-04-07 17:50:17","inst myInst {
  Node = A + B
  edges = A->B
}","false","","","","",""
"22","ThreeCycle","11","eval_input","2020-04-07 17:50:22","inst myInst {
  Node = A + B
  edges = B->A
}","false","","","","",""
"22","ThreeCycle","12","eval_input","2020-04-07 17:50:31","inst myInst {
  Node = A + B
  edges = B->A + A->B + A->A + B->B
}","false","","","","",""
"22","ThreeCycle","13","eval_input","2020-04-07 17:50:44","inst myInst {
  Node = A + B + C
  edges = B->A + A->B + A->A + B->B
}","false","","","","",""
"22","ThreeCycle","14","eval_input","2020-04-07 17:51:01","inst myInst {
  Node = A + B + C
  edges = B->A + A->B + A->A + B->B
}","false","","","","",""
"22","ThreeCycle","15","eval_input","2020-04-07 17:51:20","inst myInst {
  Node = A + B + C
  edges = A->B + B->C
}","false","","","","",""
"22","ThreeCycle","16","eval_input","2020-04-07 17:51:24","inst myInst {
  Node = A + B + C
  edges = A->B + B->C + C->C
}","false","","","","",""
"22","ThreeCycle","17","eval_input","2020-04-07 17:51:51","inst myInst {
  Node = A + B
  edges = A->B + A->A
}","false","","","","",""
"22","ThreeCycle","18","eval_input","2020-04-07 17:51:56","inst myInst {
  Node = A + B
  edges = B->B + A->A
}","false","","","","",""
"22","ThreeCycle","19","eval_input","2020-04-07 17:51:57","inst myInst {
  Node = A + B
  edges = B->B + A->B
}","false","","","","",""
"22","ThreeCycle","20","eval_input","2020-04-07 17:52:00","inst myInst {
  Node = A + B
  edges = B->B + B->A
}","false","","","","",""
"22","ThreeCycle","21","eval_input","2020-04-07 17:52:04","inst myInst {
  Node = A + B
  edges = B->B + B->A + A->A
}","false","","","","",""
"22","ThreeCycle","22","eval_input","2020-04-07 17:52:06","inst myInst {
  Node = A + B
  edges = B->B + B->A + A->B
}","false","","","","",""
"22","ThreeCycle","23","quiz_answer","2020-04-07 17:52:22","inst myInst {
      Node = A 
      edges = A->A
    }","false","0","false","true","",""
"22","ThreeCycle","24","quiz_answer","2020-04-07 17:52:26","inst myInst {
      Node = A
      edges = none
    }","false","1","false","true","",""
"22","ThreeCycle","25","quiz_answer","2020-04-07 17:52:28","inst myInst {
      Node = A + B
      edges = A->B + B->A
    }","false","2","false","true","",""
"22","ThreeCycle","26","quiz_answer","2020-04-07 17:52:30","inst myInst {
      Node = A + B + C
      edges = A->B + A->C + B->C
    }","false","3","false","true","",""
"22","ThreeCycle","27","quiz_answer","2020-04-07 17:52:32","inst myInst {
      Node = A + B + C
      edges = A->B + B->C + C->A
    }","false","4","true","false","",""
"22","ThreeCycle","28","eval_input","2020-04-07 17:52:42","inst myInst {
  Node = A + B
  edges = B->B + B->A + A->B
}","false","","","","",""
"22","ThreeCycle","29","eval_input","2020-04-07 17:52:54","inst myInst {
  Node = A + B + C
  edges = A->B + B->C + C->A
}","true","","","","",""
"22","ThreeCycle","30","eval_input","2020-04-07 17:53:00","inst myInst {
  Node = A + B
  edges = A->B + B->A
}","false","","","","",""
"22","ThreeCycle","31","eval_input","2020-04-07 17:53:07","inst myInst {
  Node = A + B + C
  edges = A->B + B->C + C->A
}","true","","","","",""
"22","ThreeCycle","32","eval_input","2020-04-07 17:53:14","inst myInst {
  Node = A + B + C
  edges = A->B + B->C + C->A + C->B
}","true","","","","",""
"22","ThreeCycle","33","eval_input","2020-04-07 17:53:27","inst myInst {
  Node = A + B + C
  edges = A->B + B->C + C->A + C->C
}","true","","","","",""
"22","ThreeCycle","34","eval_input","2020-04-07 17:53:33","inst myInst {
  Node = A + B + C
  edges = A->B + B->C + C->C
}","false","","","","",""
"22","ThreeCycle","35","eval_input","2020-04-07 17:53:37","inst myInst {
  Node = A + B + C
  edges = A->B + B->A
}","false","","","","",""
"22","ThreeCycle","36","eval_input","2020-04-07 17:53:44","inst myInst {
  Node = A + B + C
  edges = A->B + B->A + A->C + C->B
}","true","","","","",""
"22","ThreeCycle","37","eval_input","2020-04-07 17:53:59","inst myInst {
  Node = A + B + C + D
  edges = A->B + B->C + C->D + D->A
}","false","","","","",""
"22","ThreeCycle","38","eval_input","2020-04-07 17:54:16","inst myInst {
  Node = A + B + C + D + E
  edges = A->B + B->C + C->D + D->E + E->A
}","false","","","","",""
"22","ThreeCycle","39","eval_input","2020-04-07 17:54:34","inst myInst {
  Node = A + B + C + D + E
  edges = A->B + B->C + C->D
}","false","","","","",""
"22","ThreeCycle","40","eval_input","2020-04-07 17:54:37","inst myInst {
  Node = A + B + C + D + E
  edges = A->B + B->C + C->A
}","true","","","","",""
"22","ThreeCycle","41","eval_input","2020-04-07 17:54:48","inst myInst {
  Node = A + B + C + D + E
  edges = C->D + D->E + E->C
}","true","","","","",""
"22","ThreeCycle","42","eval_input","2020-04-07 17:54:58","inst myInst {
  Node = A + B + C + D + E
  edges = C->D + D->E + E->C + A->B + B->C
}","true","","","","",""
"22","ThreeCycle","43","eval_input","2020-04-07 17:55:02","inst myInst {
  Node = A + B + C + D + E
  edges = C->D + D->E + E->C + A->B + B->A
}","true","","","","",""
"22","ThreeCycle","44","eval_input","2020-04-07 17:55:18","inst myInst {
  Node = A + B + C + D + E
  edges = A->B + B->C + C->A + C->D + D->E + E->A
}","true","","","","",""
"22","ThreeCycle","45","eval_input","2020-04-07 17:55:23","inst myInst {
  Node = A + B + C + D + E
  edges = A->B + B->C + C->A
}","true","","","","",""
"22","ThreeCycle","46","eval_input","2020-04-07 17:55:36","inst myInst {
  Node = A + B + C + D + E
  edges = A->B + B->C + C->D
}","false","","","","",""
"22","ThreeCycle","47","eval_input","2020-04-07 17:55:39","inst myInst {
  Node = A + B + C + D + E
  edges = A->B + B->C + C->A
}","true","","","","",""
"22","ThreeCycle","48","eval_input","2020-04-07 17:56:00","inst myInst {
  Node = A + B + C + D + E
  edges = A->B + B->C + C->A + C->D + D->E + E->C
}","true","","","","",""
"22","ThreeCycle","49","eval_input","2020-04-07 17:56:12","inst myInst {
  Node = A + B + C + D + E + F
  edges = A->B + B->C + C->A + D->E + E->F + F->D
}","true","","","","",""
"22","ThreeCycle","50","eval_input","2020-04-07 17:56:17","inst myInst {
  Node = A + B + C + D + E + F
  edges = A->B + B->C + C->A
}","true","","","","",""
"22","ThreeCycle","51","quiz_answer","2020-04-07 17:56:30","inst myInst {
      Node = A 
      edges = A->A
    }","false","0","false","true","",""
"22","ThreeCycle","52","quiz_answer","2020-04-07 17:56:33","inst myInst {
      Node = A
      edges = none
    }","false","1","false","true","",""
"22","ThreeCycle","53","quiz_answer","2020-04-07 17:56:35","inst myInst {
      Node = A + B
      edges = A->B + B->A
    }","false","2","false","true","",""
"22","ThreeCycle","54","quiz_answer","2020-04-07 17:56:40","inst myInst {
      Node = A + B + C
      edges = A->B + A->C + B->C
    }","false","3","false","true","",""
"22","ThreeCycle","55","quiz_answer","2020-04-07 17:56:43","inst myInst {
      Node = A + B + C
      edges = A->B + B->C + C->A
    }","true","4","true","true","",""
"22","ThreeCycle","56","quiz_answer","2020-04-07 17:56:48","inst myInst {
      Node = A + B + C
      edges = A->B + C->B
    }","false","5","false","true","",""
"22","ThreeCycle","57","quiz_answer","2020-04-07 17:56:54","inst myInst {
      Node = A + B + C + D
      edges = A->B + B->C + C->D + D->A
    }","false","6","false","true","",""
"22","ThreeCycle","58","quiz_answer","2020-04-07 17:57:00","inst myInst {
      Node = A + B + C + D + E
      edges = A->B + B->C + C->D + D->E + E->A
    }","false","7","false","true","",""
"22","ThreeCycle","59","final_answer","2020-04-07 17:57:01","","","","","","exists a loop of exactly three nodes?",""
"22","IsDag","60","eval_input","2020-04-07 17:57:15","inst myInst {
  Node = A + B + C + D + E + F
  edges = A->B + B->C + C->A
}","false","","","","",""
"22","IsDag","61","eval_input","2020-04-07 17:57:30","inst myInst {
  Node = A + B + C
  edges = none
}","true","","","","",""
"22","IsDag","62","eval_input","2020-04-07 17:57:34","inst myInst {
  Node = none
  edges = none
}","true","","","","",""
"22","IsDag","63","eval_input","2020-04-07 17:57:38","inst myInst {
  Node = A + B + C
  edges = none
}","true","","","","",""
"22","IsDag","64","eval_input","2020-04-07 17:57:40","inst myInst {
  Node = A + B + C
  edges = A->A
}","false","","","","",""
"22","IsDag","65","eval_input","2020-04-07 17:57:43","inst myInst {
  Node = A + B + C
  edges = A->B
}","true","","","","",""
"22","IsDag","66","eval_input","2020-04-07 17:57:47","inst myInst {
  Node = A + B + C
  edges = A->B + B->A
}","false","","","","",""
"22","IsDag","67","eval_input","2020-04-07 17:57:54","inst myInst {
  Node = A + B + C
  edges = A->B + B->A
}","false","","","","",""
"22","IsDag","68","eval_input","2020-04-07 17:57:59","inst myInst {
  Node = A + B + C
  edges = A->B + B->C
}","true","","","","",""
"22","IsDag","69","eval_input","2020-04-07 17:58:03","inst myInst {
  Node = A + B + C
  edges = A->B + B->C + C->C
}","false","","","","",""
"22","IsDag","70","eval_input","2020-04-07 17:58:06","inst myInst {
  Node = A + B + C
  edges = A->B + B->C + C->A
}","false","","","","",""
"22","IsDag","71","eval_input","2020-04-07 17:58:13","inst myInst {
  Node = A + B + C
  edges = A->B + C->B
}","true","","","","",""
"22","IsDag","72","quiz_answer","2020-04-07 17:58:27","inst myInst {
      Node = A 
      edges = A->A
    }","false","0","false","true","",""
"22","IsDag","73","quiz_answer","2020-04-07 17:58:30","inst myInst {
      Node = A
      edges = none
    }","true","1","true","true","",""
"22","IsDag","74","quiz_answer","2020-04-07 17:58:32","inst myInst {
      Node = A + B
      edges = A->B + B->A
    }","false","2","false","true","",""
"22","IsDag","75","quiz_answer","2020-04-07 17:58:41","inst myInst {
      Node = A + B + C
      edges = A->B + A->C + B->C
    }","true","3","true","true","",""
"22","IsDag","76","quiz_answer","2020-04-07 17:58:45","inst myInst {
      Node = A + B + C
      edges = A->B + B->C + C->A
    }","false","4","false","true","",""
"22","IsDag","77","quiz_answer","2020-04-07 17:58:50","inst myInst {
      Node = A + B + C
      edges = A->B + C->B
    }","true","5","true","true","",""
"22","IsDag","78","quiz_answer","2020-04-07 17:59:02","inst myInst {
      Node = A + B + C + D
      edges = A->B + B->C + C->D + D->A
    }","false","6","false","true","",""
"22","IsDag","79","quiz_answer","2020-04-07 17:59:05","inst myInst {
      Node = A + B + C + D + E
      edges = A->B + B->C + C->D + D->E + E->A
    }","false","7","false","true","",""
"22","IsDag","80","final_answer","2020-04-07 17:59:06","","","","","","no cycles in graph",""
"22","IsBipartite","81","eval_input","2020-04-07 17:59:18","inst myInst {
  Node = A + B + C
  edges = A->B + C->B
}","true","","","","",""
"22","IsBipartite","82","eval_input","2020-04-07 17:59:21","inst myInst {
  Node = A + B + C
  edges = none
}","true","","","","",""
"22","IsBipartite","83","eval_input","2020-04-07 17:59:28","inst myInst {
  Node = A + B + C
  edges = A->A
}","false","","","","",""
"22","IsBipartite","84","eval_input","2020-04-07 17:59:35","inst myInst {
  Node = A + B + C
  edges = A->A + B->A
}","false","","","","",""
"22","IsBipartite","85","eval_input","2020-04-07 17:59:39","inst myInst {
  Node = A + B + C
  edges = A->B + B->A
}","true","","","","",""
"22","IsBipartite","86","eval_input","2020-04-07 17:59:45","inst myInst {
  Node = A + B + C
  edges = A->B
}","true","","","","",""
"22","IsBipartite","87","eval_input","2020-04-07 17:59:47","inst myInst {
  Node = A + B + C
  edges = A->B + B->A
}","true","","","","",""
"22","IsBipartite","88","eval_input","2020-04-07 17:59:50","inst myInst {
  Node = A + B + C
  edges = A->B + B->A + A->A
}","false","","","","",""
"22","IsBipartite","89","eval_input","2020-04-07 17:59:58","inst myInst {
  Node = A + B + C
  edges = A->B + B->A + B->C
}","true","","","","",""
"22","IsBipartite","90","eval_input","2020-04-07 18:00:02","inst myInst {
  Node = A + B + C
  edges = A->B + B->A + B->C + C->B
}","true","","","","",""
"22","IsBipartite","91","eval_input","2020-04-07 18:00:07","inst myInst {
  Node = A + B + C
  edges = A->B + B->A + B->C + C->B + A->C + C->A
}","false","","","","",""
"22","IsBipartite","92","eval_input","2020-04-07 18:00:15","inst myInst {
  Node = A + B + C
  edges = A->B + B->A + B->C + C->B + A->C
}","false","","","","",""
"22","IsBipartite","93","eval_input","2020-04-07 18:00:26","inst myInst {
  Node = A + B + C
  edges = A->B + B->A + B->C + C->B
}","true","","","","",""
"22","IsBipartite","94","eval_input","2020-04-07 18:01:08","inst myInst {
  Node = A + B + C
  edges = A->B + B->C
}","true","","","","",""
"22","IsBipartite","95","eval_input","2020-04-07 18:01:11","inst myInst {
  Node = A + B + C
  edges = A->B + B->C + C->A
}","false","","","","",""
"22","IsBipartite","96","eval_input","2020-04-07 18:01:16","inst myInst {
  Node = A + B + C
  edges = A->B + B->C + A->C
}","true","","","","",""
"22","IsBipartite","97","eval_input","2020-04-07 18:01:23","inst myInst {
  Node = A + B + C
  edges = A->B + B->C + A->C + C->A
}","false","","","","",""
"22","IsBipartite","98","eval_input","2020-04-07 18:01:41","inst myInst {
  Node = A + B + C
  edges = A->B + B->C + A->C 
}","true","","","","",""
"22","IsBipartite","99","eval_input","2020-04-07 18:01:57","inst myInst {
  Node = A + B + C
  edges = A->B + B->C + A->C + A->A
}","false","","","","",""
"22","IsBipartite","100","eval_input","2020-04-07 18:02:02","inst myInst {
  Node = A + B + C
  edges = A->B + B->C + A->C
}","true","","","","",""
"22","IsBipartite","101","eval_input","2020-04-07 18:02:05","inst myInst {
  Node = A + B + C
  edges = A->B + B->A
}","true","","","","",""
"22","IsBipartite","102","eval_input","2020-04-07 18:02:14","inst myInst {
  Node = A + B + C
  edges = A->B + B->C + C->A
}","false","","","","",""
"22","IsBipartite","103","eval_input","2020-04-07 18:02:31","inst myInst {
  Node = A + B + C + D
  edges = A->B + B->C + C->D + D->A
}","true","","","","",""
"22","IsBipartite","104","eval_input","2020-04-07 18:02:36","inst myInst {
  Node = A + B + C + D
  edges = A->B + B->C + C->D + D->B
}","false","","","","",""
"22","IsBipartite","105","eval_input","2020-04-07 18:02:38","inst myInst {
  Node = A + B + C + D
  edges = A->B + B->C + C->D + D->C
}","true","","","","",""
"22","IsBipartite","106","eval_input","2020-04-07 18:02:41","inst myInst {
  Node = A + B + C + D
  edges = A->B + B->C + C->D + D->A
}","true","","","","",""
"22","IsBipartite","107","quiz_answer","2020-04-07 18:02:52","inst myInst {
      Node = A 
      edges = A->A
    }","false","0","false","true","",""
"22","IsBipartite","108","quiz_answer","2020-04-07 18:02:54","inst myInst {
      Node = A
      edges = none
    }","true","1","true","true","",""
"22","IsBipartite","109","quiz_answer","2020-04-07 18:02:57","inst myInst {
      Node = A + B
      edges = A->B + B->A
    }","true","2","true","true","",""
"22","IsBipartite","110","quiz_answer","2020-04-07 18:03:06","inst myInst {
      Node = A + B + C
      edges = A->B + A->C + B->C
    }","true","3","true","true","",""
"22","IsBipartite","111","quiz_answer","2020-04-07 18:03:09","inst myInst {
      Node = A + B + C
      edges = A->B + B->C + C->A
    }","false","4","false","true","",""
"22","IsBipartite","112","quiz_answer","2020-04-07 18:03:14","inst myInst {
      Node = A + B + C
      edges = A->B + C->B
    }","true","5","true","true","",""
"22","IsBipartite","113","quiz_answer","2020-04-07 18:03:19","inst myInst {
      Node = A + B + C + D
      edges = A->B + B->C + C->D + D->A
    }","true","6","true","true","",""
"22","IsBipartite","114","quiz_answer","2020-04-07 18:03:21","inst myInst {
      Node = A + B + C + D + E
      edges = A->B + B->C + C->D + D->E + E->A
    }","false","7","false","true","",""
"22","IsBipartite","115","final_answer","2020-04-07 18:03:22","","","","","","no cycles with an odd number of nodes",""
"23","ThreeCycle","0","eval_input","2020-04-07 21:13:47","inst myInst {
  Node = A
       + B
       + C
  edges = none
}","false","","","","",""
"23","ThreeCycle","1","eval_input","2020-04-07 21:14:06","inst myInst {
  Node = A
       + B
       + C
  edges = A->B
}","false","","","","",""
"23","ThreeCycle","2","eval_input","2020-04-07 21:14:09","inst myInst {
  Node = A
       + B
       + C
  edges = A->C
}","false","","","","",""
"23","ThreeCycle","3","eval_input","2020-04-07 21:14:16","inst myInst {
  Node = A
       + B
       + C
  edges = A->B + B->C
}","false","","","","",""
"23","ThreeCycle","4","eval_input","2020-04-07 21:14:23","inst myInst {
  Node = A
       + B
       + C
  edges = A->B + B->C + C->A
}","true","","","","",""
"23","ThreeCycle","5","eval_input","2020-04-07 21:14:28","inst myInst {
  Node = A
       + B
       + C
  edges = A->B + C->A
}","false","","","","",""
"23","ThreeCycle","6","eval_input","2020-04-07 21:14:32","inst myInst {
  Node = A
       + B
       + C
  edges = A->C + C->A
}","false","","","","",""
"23","ThreeCycle","7","eval_input","2020-04-07 21:14:49","inst myInst {
  Node = A
       + C
  edges = A->C + C->A
}","false","","","","",""
"23","ThreeCycle","8","eval_input","2020-04-07 21:15:05","inst myInst {
  Node = A
       + B
       + C
  edges = A->C + C->B + B->A
}","true","","","","",""
"23","ThreeCycle","9","eval_input","2020-04-07 21:15:12","inst myInst {
  Node = A
       + B
       + C
       + D
  edges = A->C + C->B + B->A
}","true","","","","",""
"23","ThreeCycle","10","eval_input","2020-04-07 21:15:34","inst myInst {
  Node = A
       + B
       + C
       + D
  edges = A->B + B->C + C->D + D->A
}","false","","","","",""
"23","ThreeCycle","11","eval_input","2020-04-07 21:16:35","inst myInst {
  Node = none
  edges = none
}","false","","","","",""
"23","ThreeCycle","12","eval_input","2020-04-07 21:16:56","inst myInst {
  Node = A
       + B
       + C
       + D
  edges = A->B + B->A
}","false","","","","",""
"23","ThreeCycle","13","eval_input","2020-04-07 21:17:45","inst myInst {
  Node = A
       + B
       + C
       + D
  edges = A->B + B->C + C->B
}","false","","","","",""
"23","ThreeCycle","14","eval_input","2020-04-07 21:17:54","inst myInst {
  Node = A
       + B
       + C
       + D
  edges = A->B + B->C + C->B + B->A
}","false","","","","",""
"23","ThreeCycle","15","quiz_answer","2020-04-07 21:18:42","inst myInst {
      Node = A 
      edges = A->A
    }","false","0","false","true","",""
"23","ThreeCycle","16","quiz_answer","2020-04-07 21:18:49","inst myInst {
      Node = A
      edges = none
    }","false","1","false","true","",""
"23","ThreeCycle","17","quiz_answer","2020-04-07 21:18:54","inst myInst {
      Node = A + B
      edges = A->B + B->A
    }","false","2","false","true","",""
"23","ThreeCycle","18","quiz_answer","2020-04-07 21:19:01","inst myInst {
      Node = A + B + C
      edges = A->B + A->C + B->C
    }","false","3","false","true","",""
"23","ThreeCycle","19","quiz_answer","2020-04-07 21:19:06","inst myInst {
      Node = A + B + C
      edges = A->B + B->C + C->A
    }","true","4","true","true","",""
"23","ThreeCycle","20","quiz_answer","2020-04-07 21:19:10","inst myInst {
      Node = A + B + C
      edges = A->B + C->B
    }","false","5","false","true","",""
"23","ThreeCycle","21","quiz_answer","2020-04-07 21:19:17","inst myInst {
      Node = A + B + C + D
      edges = A->B + B->C + C->D + D->A
    }","false","6","false","true","",""
"23","ThreeCycle","22","quiz_answer","2020-04-07 21:19:22","inst myInst {
      Node = A + B + C + D + E
      edges = A->B + B->C + C->D + D->E + E->A
    }","false","7","false","true","",""
"23","ThreeCycle","23","final_answer","2020-04-07 21:19:24","","","","","","A predicate that returns true if there is a cycle with only three nodes",""
"23","IsDag","24","eval_input","2020-04-07 21:19:44","inst myInst {
  Node = A
       + B
       + C
       + D
  edges = A->B + B->C + C->B + B->A
}","false","","","","",""
"23","IsDag","25","eval_input","2020-04-07 21:19:54","inst myInst {
  Node = none
  edges = none
}","true","","","","",""
"23","IsDag","26","eval_input","2020-04-07 21:20:01","inst myInst {
  Node = A
  edges = none
}","true","","","","",""
"23","IsDag","27","eval_input","2020-04-07 21:20:05","inst myInst {
  Node = A + B
  edges = none
}","true","","","","",""
"23","IsDag","28","eval_input","2020-04-07 21:20:08","inst myInst {
  Node = A + B + C
  edges = none
}","true","","","","",""
"23","IsDag","29","eval_input","2020-04-07 21:20:13","inst myInst {
  Node = A + B 
  edges = A->B
}","true","","","","",""
"23","IsDag","30","eval_input","2020-04-07 21:20:18","inst myInst {
  Node = A + B 
  edges = A->B + B->A
}","false","","","","",""
"23","IsDag","31","eval_input","2020-04-07 21:20:27","inst myInst {
  Node = A + B + C
  edges = A->B + B->C
}","true","","","","",""
"23","IsDag","32","eval_input","2020-04-07 21:20:31","inst myInst {
  Node = A + B + C
  edges = A->B + B->C + A->C
}","true","","","","",""
"23","IsDag","33","quiz_answer","2020-04-07 21:20:52","inst myInst {
      Node = A 
      edges = A->A
    }","true","0","false","false","",""
"23","IsDag","34","eval_input","2020-04-07 21:21:03","inst myInst {
  Node = A + B + C
  edges = A->B + B->C + A->C
}","true","","","","",""
"23","IsDag","35","quiz_answer","2020-04-07 21:21:17","inst myInst {
      Node = A 
      edges = A->A
    }","false","0","false","true","",""
"23","IsDag","36","quiz_answer","2020-04-07 21:21:21","inst myInst {
      Node = A
      edges = none
    }","true","1","true","true","",""
"23","IsDag","37","quiz_answer","2020-04-07 21:21:27","inst myInst {
      Node = A + B
      edges = A->B + B->A
    }","false","2","false","true","",""
"23","IsDag","38","quiz_answer","2020-04-07 21:21:36","inst myInst {
      Node = A + B + C
      edges = A->B + A->C + B->C
    }","true","3","true","true","",""
"23","IsDag","39","quiz_answer","2020-04-07 21:21:40","inst myInst {
      Node = A + B + C
      edges = A->B + B->C + C->A
    }","false","4","false","true","",""
"23","IsDag","40","quiz_answer","2020-04-07 21:21:49","inst myInst {
      Node = A + B + C
      edges = A->B + C->B
    }","true","5","true","true","",""
"23","IsDag","41","quiz_answer","2020-04-07 21:22:00","inst myInst {
      Node = A + B + C + D
      edges = A->B + B->C + C->D + D->A
    }","false","6","false","true","",""
"23","IsDag","42","quiz_answer","2020-04-07 21:22:06","inst myInst {
      Node = A + B + C + D + E
      edges = A->B + B->C + C->D + D->E + E->A
    }","false","7","false","true","",""
"23","IsDag","43","final_answer","2020-04-07 21:22:07","","","","","","predicate returns true if there are no cycles"," else false"
"23","IsBipartite","44","eval_input","2020-04-07 21:22:18","inst myInst {
  Node = A + B + C
  edges = A->B + B->C + A->C
}","true","","","","",""
"23","IsBipartite","45","eval_input","2020-04-07 21:22:31","inst myInst {
  Node = A + B + C
  edges = A->B + B->C + A->C + C->A
}","false","","","","",""
"23","IsBipartite","46","eval_input","2020-04-07 21:22:37","inst myInst {
  Node = none
  edges = none
}","true","","","","",""
"23","IsBipartite","47","eval_input","2020-04-07 21:22:39","inst myInst {
  Node = A
  edges = none
}","true","","","","",""
"23","IsBipartite","48","eval_input","2020-04-07 21:22:42","inst myInst {
  Node = A + B
  edges = none
}","true","","","","",""
"23","IsBipartite","49","eval_input","2020-04-07 21:22:47","inst myInst {
  Node = A + B
  edges = A->B
}","true","","","","",""
"23","IsBipartite","50","eval_input","2020-04-07 21:22:53","inst myInst {
  Node = A + B
  edges = A->B + B->A
}","true","","","","",""
"23","IsBipartite","51","eval_input","2020-04-07 21:23:05","inst myInst {
  Node = A + B + C
  edges = A->B + B->C + C->A
}","false","","","","",""
"23","IsBipartite","52","quiz_answer","2020-04-07 21:23:51","inst myInst {
      Node = A 
      edges = A->A
    }","true","0","false","false","",""
"23","IsBipartite","53","eval_input","2020-04-07 21:23:57","inst myInst {
  Node = A + B + C
  edges = A->A
}","false","","","","",""
"23","IsBipartite","54","eval_input","2020-04-07 21:24:09","inst myInst {
  Node = A + B + C
  edges = A->A + A->B
}","false","","","","",""
"23","IsBipartite","55","eval_input","2020-04-07 21:24:14","inst myInst {
  Node = A + B + C
  edges = A->B + A->C
}","true","","","","",""
"23","IsBipartite","56","quiz_answer","2020-04-07 21:25:29","inst myInst {
      Node = A 
      edges = A->A
    }","false","0","false","true","",""
"23","IsBipartite","57","quiz_answer","2020-04-07 21:25:33","inst myInst {
      Node = A
      edges = none
    }","true","1","true","true","",""
"23","IsBipartite","58","quiz_answer","2020-04-07 21:25:40","inst myInst {
      Node = A + B
      edges = A->B + B->A
    }","true","2","true","true","",""
"23","IsBipartite","59","quiz_answer","2020-04-07 21:25:46","inst myInst {
      Node = A + B + C
      edges = A->B + A->C + B->C
    }","true","3","true","true","",""
"23","IsBipartite","60","quiz_answer","2020-04-07 21:25:50","inst myInst {
      Node = A + B + C
      edges = A->B + B->C + C->A
    }","false","4","false","true","",""
"23","IsBipartite","61","quiz_answer","2020-04-07 21:25:55","inst myInst {
      Node = A + B + C
      edges = A->B + C->B
    }","true","5","true","true","",""
"23","IsBipartite","62","quiz_answer","2020-04-07 21:25:59","inst myInst {
      Node = A + B + C + D
      edges = A->B + B->C + C->D + D->A
    }","false","6","true","false","",""
"23","IsBipartite","63","eval_input","2020-04-07 21:26:31","inst myInst {
  Node = A + B + C + D + E
  edges = A->B + B->C + C->D + D->E + E->A
}","false","","","","",""
"23","IsBipartite","64","eval_input","2020-04-07 21:26:43","inst myInst {
  Node = A + B + C + D + E
  edges = A->B + B->C + C->D + D->A
}","true","","","","",""
"23","IsBipartite","65","quiz_answer","2020-04-07 21:27:09","inst myInst {
      Node = A 
      edges = A->A
    }","true","0","false","false","",""
"23","IsBipartite","66","quiz_answer","2020-04-07 21:27:29","inst myInst {
      Node = A 
      edges = A->A
    }","false","0","false","true","",""
"23","IsBipartite","67","quiz_answer","2020-04-07 21:27:33","inst myInst {
      Node = A
      edges = none
    }","true","1","true","true","",""
"23","IsBipartite","68","quiz_answer","2020-04-07 21:27:38","inst myInst {
      Node = A + B
      edges = A->B + B->A
    }","true","2","true","true","",""
"23","IsBipartite","69","quiz_answer","2020-04-07 21:27:44","inst myInst {
      Node = A + B + C
      edges = A->B + A->C + B->C
    }","true","3","true","true","",""
"23","IsBipartite","70","quiz_answer","2020-04-07 21:27:48","inst myInst {
      Node = A + B + C
      edges = A->B + B->C + C->A
    }","false","4","false","true","",""
"23","IsBipartite","71","quiz_answer","2020-04-07 21:27:52","inst myInst {
      Node = A + B + C
      edges = A->B + C->B
    }","true","5","true","true","",""
"23","IsBipartite","72","quiz_answer","2020-04-07 21:28:00","inst myInst {
      Node = A + B + C + D
      edges = A->B + B->C + C->D + D->A
    }","true","6","true","true","",""
"23","IsBipartite","73","quiz_answer","2020-04-07 21:28:04","inst myInst {
      Node = A + B + C + D + E
      edges = A->B + B->C + C->D + D->E + E->A
    }","false","7","false","true","",""
"23","IsBipartite","74","final_answer","2020-04-07 21:28:05","","","","","","predicate returns true if there are no cycles, or cycles with even number of nodes; else false",""
"24","IsDag","0","eval_input","2020-04-07 21:43:19","inst myInst {
  Node = A
       + B
       + C
  edges = none
}","true","","","","",""
"24","IsDag","1","eval_input","2020-04-07 21:43:33","inst myInst {
  Node = A
       + B
      
  edges = none
}","true","","","","",""
"24","IsDag","2","eval_input","2020-04-07 21:43:37","inst myInst {
  Node = A
      
      
  edges = none
}","true","","","","",""
"24","IsDag","3","eval_input","2020-04-07 21:43:41","inst myInst {
  Node = none
      
      
  edges = none
}","true","","","","",""
"24","IsDag","4","eval_input","2020-04-07 21:43:52","inst myInst {
  Node = A + B + C + D
  edges = none
}","true","","","","",""
"24","IsDag","5","eval_input","2020-04-07 21:44:19","inst myInst {
  Node = A + B + C + D
  edges = A->B
}","true","","","","",""
"24","IsDag","6","eval_input","2020-04-07 21:44:27","inst myInst {
  Node = A + B + C + D
  edges = A->B + A-> C
}","true","","","","",""
"24","IsDag","7","eval_input","2020-04-07 21:44:38","inst myInst {
  Node = A + B + C
  edges = A->B + A->C + A->A
}","false","","","","",""
